lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag,prediction_label,prediction_score
34.0353,-118.2118,0,2,0,5,1,0,1.0
34.0033,-118.1998,5,3,1,8,1,1,1.0
33.8353,-118.2088,7,4,1,21,0,0,1.0
34.0293,-118.2738,3,3,0,1,1,0,1.0
33.9683,-118.4128,4,3,0,16,0,1,1.0
34.0223,-118.1038,10,1,0,16,1,0,1.0
33.9723,-118.1478,1,3,0,14,0,1,1.0
33.9963,-118.3608,4,2,0,10,0,0,1.0
34.0443,-118.1878,11,2,0,8,1,1,1.0
34.0403,-118.2828,3,4,0,1,1,1,1.0
34.0443,-118.2698,3,3,1,0,1,1,0.8571
33.8773,-118.1568,9,1,0,20,0,0,1.0
33.9093,-118.1848,9,1,1,15,0,1,1.0
34.0443,-118.2698,8,3,0,0,1,1,0.6604
34.0273,-118.3998,4,4,0,13,1,0,1.0
33.8963,-118.1868,4,4,0,16,1,0,1.0
34.0383,-118.4358,8,3,1,16,0,0,1.0
34.0443,-118.2698,3,3,1,0,0,1,0.8571
33.9993,-118.0958,8,1,0,17,1,0,1.0
34.0443,-118.2698,1,2,0,0,1,1,0.6154
33.8693,-118.1888,7,3,0,19,0,0,1.0
34.0193,-118.1378,3,3,0,13,1,1,1.0
33.9263,-118.0928,7,2,0,21,1,0,1.0
34.0143,-118.1508,8,3,0,12,0,0,1.0
33.9413,-118.3918,10,2,0,15,1,0,1.0
34.0223,-118.2688,2,1,0,2,1,1,1.0
33.8843,-118.3178,1,4,0,16,0,0,1.0
34.0013,-118.3358,11,3,0,7,0,1,1.0
34.0443,-118.2698,5,2,0,0,0,1,0.6842
33.9293,-118.1128,5,3,0,19,0,1,1.0
33.9573,-118.1968,1,1,0,11,1,1,1.0
34.0443,-118.2698,2,4,0,0,0,1,0.7188
33.8603,-118.2258,4,2,0,18,1,0,1.0
33.9533,-118.1258,6,2,0,17,1,1,1.0
34.0443,-118.2698,6,2,0,0,1,1,0.7647
34.0223,-118.1108,7,4,0,16,1,0,1.0
33.9623,-118.2268,2,3,1,9,0,0,1.0
34.0493,-118.2838,4,1,0,1,1,0,1.0
33.9833,-118.4118,4,3,0,15,0,1,1.0
34.0443,-118.2698,8,1,0,0,0,1,0.587
34.0443,-118.2698,8,1,0,0,1,1,0.587
34.0553,-118.1128,0,3,0,15,1,0,1.0
33.8953,-118.1148,9,1,0,21,1,0,1.0
34.0443,-118.2698,0,2,0,0,1,1,0.5323
33.9673,-118.1238,10,1,0,16,1,0,1.0
33.8883,-118.1708,8,3,0,18,0,0,1.0
34.0443,-118.2698,0,5,0,0,0,1,0.75
34.0443,-118.2698,4,2,1,0,0,1,0.7692
33.9243,-118.1278,1,4,1,18,0,0,1.0
33.8763,-118.1928,2,3,0,18,0,1,1.0
34.0433,-118.2698,0,2,0,0,1,1,1.0
34.0063,-118.4258,0,4,0,16,1,0,1.0
34.0313,-118.2058,7,4,0,6,0,0,1.0
34.0093,-118.4108,10,4,0,14,0,0,1.0
33.9493,-118.3868,0,2,0,15,0,0,1.0
34.0523,-118.4278,4,2,0,15,0,1,1.0
34.0443,-118.2698,6,2,0,0,1,1,0.7647
33.8733,-118.3108,8,1,0,17,0,0,1.0
33.9833,-118.2668,7,1,0,6,1,0,1.0
34.0533,-118.4258,11,4,0,15,0,1,1.0
33.9213,-118.1888,11,2,0,14,0,1,1.0
33.9993,-118.2698,8,4,0,4,0,1,1.0
33.9513,-118.3558,4,2,0,12,0,1,1.0
33.8843,-118.1578,11,3,0,19,0,0,1.0
34.0443,-118.2698,2,2,0,0,1,1,0.72
33.9833,-118.4418,9,3,0,18,0,0,1.0
34.0343,-118.1668,5,4,0,10,0,0,1.0
33.9673,-118.4218,8,3,0,17,0,1,1.0
33.9833,-118.2878,1,3,0,6,0,1,1.0
33.9933,-118.2688,10,3,0,5,1,0,1.0
33.9473,-118.1698,4,1,1,13,1,1,1.0
34.0443,-118.2698,1,4,0,0,1,1,0.6441
34.0763,-118.4518,9,1,0,18,1,1,1.0
34.0443,-118.2698,2,4,0,0,1,1,0.7188
33.9503,-118.0958,3,2,0,19,0,1,1.0
33.9953,-118.2568,0,3,0,5,0,0,1.0
34.0243,-118.3098,1,3,0,4,0,1,1.0
34.0443,-118.2698,5,2,1,0,1,0,0.5556
33.9123,-118.2908,4,4,0,13,0,0,1.0
33.9703,-118.3148,3,3,1,8,1,1,1.0
33.9833,-118.2668,9,4,0,6,0,1,1.0
33.8483,-118.1698,1,1,0,22,0,1,1.0
34.0013,-118.0808,9,2,1,19,1,1,1.0
34.0293,-118.2858,5,1,0,2,1,0,1.0
33.9953,-118.1378,8,3,1,14,0,1,1.0
33.8583,-118.3018,9,4,0,18,1,1,1.0
34.0083,-118.4028,7,2,0,13,0,0,1.0
33.9913,-118.3848,3,4,0,12,1,0,1.0
33.9963,-118.2408,8,2,0,5,1,0,1.0
33.9273,-118.1258,9,3,0,18,0,0,1.0
34.0443,-118.2698,2,2,0,0,1,1,0.72
34.0003,-118.2938,4,3,1,5,1,0,1.0
33.8713,-118.2228,8,3,0,17,0,0,1.0
34.0443,-118.2698,6,4,0,0,0,1,0.7941
34.0363,-118.2468,2,1,0,2,0,1,1.0
34.0443,-118.2698,5,4,0,0,1,1,0.6216
34.0413,-118.1698,9,1,0,10,0,1,1.0
33.9513,-118.4718,3,4,0,22,0,1,1.0
34.0443,-118.2698,8,1,1,0,1,0,0.5
34.0083,-118.2168,10,1,0,6,0,1,1.0
34.0443,-118.2698,3,2,0,0,1,1,0.6613
33.9783,-118.4608,9,2,1,20,1,0,1.0
33.9473,-118.1678,2,4,0,14,0,1,1.0
34.0403,-118.4168,2,3,1,14,0,0,1.0
33.9663,-118.1278,6,4,1,16,0,1,1.0
33.8633,-118.1738,8,3,0,20,1,1,1.0
34.0443,-118.2698,10,1,0,0,1,1,0.5641
33.8883,-118.1758,3,1,0,18,0,1,1.0
33.8963,-118.2078,11,3,1,16,1,1,1.0
33.9073,-118.1618,7,1,0,17,1,0,1.0
33.9943,-118.1108,5,1,0,16,0,0,1.0
34.0443,-118.2698,2,3,1,0,1,1,0.7143
33.9623,-118.3408,11,3,0,10,1,0,1.0
34.0473,-118.3748,10,1,0,10,0,0,1.0
33.8833,-118.3948,7,4,0,20,0,1,1.0
33.8903,-118.3788,10,4,0,18,0,0,1.0
34.0443,-118.2698,1,1,0,0,1,0,0.5
34.0443,-118.2698,6,3,0,0,1,1,0.6852
34.0443,-118.2698,10,1,1,0,1,1,0.75
34.0443,-118.2698,2,1,0,0,1,1,0.678
34.0023,-118.1208,2,2,0,15,0,0,1.0
34.0213,-118.2028,1,2,0,7,1,1,1.0
34.0453,-118.3688,10,1,1,9,1,1,1.0
33.9963,-118.2728,7,3,1,4,1,1,1.0
34.0443,-118.2698,9,2,0,0,0,1,0.7188
34.0463,-118.3928,7,1,0,12,0,1,1.0
34.0493,-118.0578,2,3,0,21,0,1,1.0
34.0443,-118.2698,7,4,0,0,1,1,0.6061
34.0243,-118.3498,4,3,0,8,1,1,1.0
33.8963,-118.1318,6,2,1,20,1,1,1.0
33.9983,-118.3818,9,3,0,12,0,1,1.0
34.0193,-118.2908,3,1,0,3,0,0,1.0
33.9523,-118.2208,3,1,0,10,1,0,1.0
34.0443,-118.2698,2,3,0,0,1,1,0.6579
34.0673,-118.4188,9,2,1,15,1,0,1.0
33.9443,-118.1238,2,1,0,17,1,0,1.0
34.0133,-118.3918,9,1,0,12,0,1,1.0
33.9663,-118.1868,6,3,0,11,0,1,1.0
33.9623,-118.1058,1,4,0,18,1,0,1.0
33.9803,-118.3688,10,4,0,11,1,0,1.0
33.8913,-118.3898,0,2,0,19,0,1,1.0
33.9663,-118.3418,3,2,0,10,1,1,1.0
33.9453,-118.1748,4,1,0,13,1,1,1.0
33.8433,-118.1668,9,3,1,22,1,1,1.0
33.9163,-118.1188,0,1,0,19,0,0,1.0
34.0603,-118.1248,1,1,0,14,0,0,1.0
33.9143,-118.4258,4,1,0,20,1,0,1.0
33.9993,-118.1948,10,3,1,8,0,1,1.0
34.0443,-118.2698,8,3,0,0,0,1,0.6604
33.8523,-118.2728,6,1,1,19,0,1,1.0
34.0063,-118.2808,1,3,0,3,0,1,1.0
34.0443,-118.2698,7,3,0,0,1,1,0.7447
33.9423,-118.1238,6,3,0,17,0,0,1.0
34.0443,-118.2698,7,3,0,0,1,1,0.7447
33.8943,-118.1568,1,1,0,18,0,0,1.0
34.0023,-118.3808,5,3,0,11,1,1,1.0
34.0133,-118.2548,2,1,0,3,0,1,1.0
34.0083,-118.1998,10,3,0,7,1,0,1.0
33.9553,-118.3978,2,1,0,15,0,0,1.0
34.0443,-118.2698,0,1,0,0,1,1,0.5862
34.0183,-118.4578,4,1,0,18,1,0,1.0
33.9463,-118.4538,7,3,1,20,0,0,1.0
34.0473,-118.1068,9,2,0,16,0,1,1.0
33.8463,-118.1748,2,1,0,21,0,0,1.0
33.9783,-118.3128,10,2,1,7,0,0,1.0
33.9343,-118.1318,11,2,0,17,0,0,1.0
33.9073,-118.3918,6,3,0,18,1,0,1.0
33.9443,-118.3798,3,3,0,14,0,1,1.0
33.8683,-118.2008,3,3,0,18,1,1,1.0
34.0033,-118.1088,6,2,1,16,1,0,1.0
34.0443,-118.2698,8,3,0,0,0,1,0.6604
33.9883,-118.2698,0,3,0,5,1,1,1.0
34.0453,-118.1848,5,4,0,8,1,0,1.0
33.8693,-118.1398,4,1,0,21,1,1,1.0
34.0443,-118.2698,1,2,0,0,1,1,0.6154
34.0443,-118.2698,10,3,0,0,1,1,0.625
33.8603,-118.2118,9,1,0,19,0,1,1.0
34.0183,-118.1368,2,2,0,13,1,1,1.0
33.8983,-118.4158,10,1,0,20,0,0,1.0
33.8453,-118.2078,0,2,1,20,0,0,1.0
34.0543,-118.3288,9,4,1,5,0,0,1.0
34.0453,-118.1528,2,1,1,11,1,0,1.0
33.9423,-118.2798,0,3,0,10,0,1,1.0
33.9723,-118.2068,10,1,0,9,0,1,1.0
33.9383,-118.3178,3,3,0,11,1,0,1.0
33.8903,-118.2688,8,1,0,15,0,1,1.0
34.0103,-118.1978,1,3,0,7,1,1,1.0
34.0443,-118.2698,8,1,0,0,1,1,0.587
34.0323,-118.4308,4,4,0,16,0,0,1.0
34.0173,-118.1768,10,2,0,9,0,1,1.0
34.0183,-118.2348,1,1,0,4,1,0,1.0
34.0703,-118.4468,3,4,1,17,0,0,1.0
33.9653,-118.1318,6,1,0,15,1,1,1.0
33.8413,-118.2888,3,6,0,20,1,0,1.0
34.0143,-118.1188,9,4,0,15,0,0,1.0
33.8983,-118.4168,4,4,0,20,1,1,1.0
33.8883,-118.1568,0,1,0,19,0,0,1.0
34.0443,-118.2698,2,3,0,0,1,1,0.6579
33.9813,-118.1378,5,4,0,14,0,1,1.0
34.0073,-118.1038,7,3,1,17,1,1,1.0
33.9173,-118.1378,4,4,0,18,0,1,1.0
34.0443,-118.2698,7,4,0,0,0,1,0.6061
34.0023,-118.2008,7,1,1,8,1,1,1.0
34.0443,-118.2698,4,4,0,0,1,1,0.5435
34.0443,-118.2698,8,4,0,0,1,1,0.5897
33.8953,-118.1968,4,1,0,16,1,0,1.0
34.0253,-118.3078,9,3,0,4,0,0,1.0
33.9013,-118.3608,8,3,0,16,1,0,1.0
33.9043,-118.3798,6,1,0,17,1,0,1.0
33.8393,-118.2608,4,4,0,20,0,1,1.0
34.0443,-118.2698,8,4,0,0,0,1,0.5897
33.9653,-118.1268,2,1,0,16,1,0,1.0
34.0443,-118.2698,9,4,0,0,1,1,0.6
34.0443,-118.2938,7,4,0,2,1,0,1.0
34.0293,-118.1088,11,4,1,16,0,1,1.0
34.0443,-118.2698,9,1,0,0,1,1,0.6481
33.9323,-118.4328,1,2,0,19,1,0,1.0
33.9473,-118.2048,10,1,0,11,1,1,1.0
33.9173,-118.1118,4,4,0,20,1,0,1.0
34.0443,-118.2698,2,3,0,0,1,1,0.6579
34.0403,-118.2628,10,3,0,0,1,1,1.0
33.8373,-118.2878,6,3,0,20,0,0,1.0
33.8773,-118.1158,10,1,0,22,0,1,1.0
34.0273,-118.2958,3,4,0,3,0,1,1.0
34.0443,-118.2698,2,3,0,0,0,1,0.6579
33.9913,-118.4298,11,3,0,16,0,0,1.0
34.0223,-118.0628,11,2,0,20,0,1,1.0
33.9663,-118.2768,1,3,0,7,0,1,1.0
33.8823,-118.3188,1,4,0,16,0,0,1.0
33.8503,-118.3368,7,2,0,20,1,1,1.0
34.0393,-118.4668,0,5,0,19,0,0,1.0
33.9933,-118.2668,4,1,0,5,0,1,1.0
33.9533,-118.4688,3,1,0,21,0,1,1.0
33.8983,-118.3518,9,1,1,16,1,0,1.0
33.9743,-118.2738,5,1,0,7,0,1,1.0
33.8963,-118.1888,6,4,0,16,0,0,1.0
33.8883,-118.1848,9,3,0,17,0,1,1.0
34.0433,-118.2568,8,3,0,1,0,1,1.0
33.9753,-118.2688,7,2,0,6,0,0,1.0
34.0223,-118.2488,1,2,0,3,0,0,1.0
34.0443,-118.3788,9,1,0,10,1,0,1.0
34.0443,-118.2698,1,4,0,0,1,1,0.6441
34.0293,-118.1258,9,4,0,14,1,1,1.0
33.9423,-118.3728,0,3,1,14,0,0,1.0
33.9123,-118.3778,1,2,0,17,0,0,1.0
34.0443,-118.2698,9,1,0,0,1,1,0.6481
33.9813,-118.1788,9,4,1,11,1,0,1.0
33.8773,-118.1378,8,2,0,21,0,0,1.0
34.0443,-118.2698,5,1,0,0,1,1,0.5833
34.0313,-118.2188,10,3,0,5,0,1,1.0
33.9143,-118.4388,9,3,0,21,0,1,1.0
33.9843,-118.2848,5,4,1,6,0,0,1.0
34.0573,-118.1268,4,4,0,14,0,1,1.0
34.0043,-118.2668,0,3,0,4,0,0,1.0
34.0003,-118.1888,1,4,0,9,1,0,1.0
33.9163,-118.3758,3,4,1,16,0,1,1.0
33.8933,-118.3208,0,1,0,15,0,1,1.0
33.9093,-118.3728,0,1,0,16,1,0,1.0
33.9553,-118.1468,8,2,0,15,1,0,1.0
33.8883,-118.1588,4,3,0,19,0,1,1.0
33.9643,-118.2078,3,1,0,10,0,1,1.0
34.0443,-118.2698,1,4,0,0,0,1,0.6441
34.0443,-118.2698,1,2,0,0,1,1,0.6154
34.0113,-118.2338,6,1,0,4,1,0,1.0
34.0043,-118.3358,9,2,1,7,1,1,1.0
33.9683,-118.3638,11,3,0,12,0,1,1.0
33.9383,-118.1088,1,1,0,19,0,0,1.0
33.9963,-118.4258,10,2,1,16,0,0,1.0
33.9953,-118.2858,8,2,0,5,0,0,1.0
34.0623,-118.1398,10,2,0,13,0,0,1.0
33.8893,-118.3218,1,5,0,16,0,0,1.0
33.8933,-118.1698,3,3,0,18,1,0,1.0
34.0223,-118.2748,2,4,0,2,1,1,1.0
34.0443,-118.2698,7,1,0,0,1,1,0.5625
34.0453,-118.1398,8,3,1,13,1,0,1.0
34.0673,-118.1668,8,4,0,10,0,0,1.0
33.8853,-118.3898,4,4,0,19,0,0,1.0
34.0433,-118.2658,5,4,0,0,1,1,1.0
34.0443,-118.2698,8,1,1,0,0,0,0.5
34.0093,-118.2828,1,3,0,3,0,1,1.0
33.8703,-118.2718,1,4,0,17,0,1,1.0
34.0283,-118.4428,1,4,0,17,0,1,1.0
34.0533,-118.1348,0,2,0,13,0,0,1.0
33.8373,-118.2568,10,1,0,20,0,0,1.0
33.9373,-118.2178,7,1,0,11,1,1,1.0
33.8823,-118.1488,6,1,0,20,1,1,1.0
33.9443,-118.2728,3,4,0,10,0,1,1.0
33.9433,-118.4318,4,1,0,19,0,0,1.0
34.0163,-118.1048,2,2,0,16,0,1,1.0
33.9063,-118.1618,0,4,0,17,0,0,1.0
34.0473,-118.2628,9,1,0,0,0,1,1.0
34.0443,-118.2698,9,4,0,0,1,1,0.6
34.0443,-118.3618,6,4,1,9,0,0,1.0
33.8603,-118.3278,9,4,0,19,0,0,1.0
33.9673,-118.2708,6,4,0,7,0,0,1.0
33.9963,-118.1468,9,2,1,13,0,0,1.0
33.9843,-118.2878,5,3,0,6,0,0,1.0
34.0183,-118.1108,4,1,0,16,0,0,1.0
34.0333,-118.3698,3,1,0,10,0,0,1.0
34.0083,-118.0638,1,1,0,20,1,0,1.0
34.0443,-118.2698,9,4,0,0,1,1,0.6
34.0443,-118.2698,4,2,0,0,0,1,0.5273
33.9993,-118.1208,7,4,1,15,0,1,1.0
34.0133,-118.2738,5,1,0,3,0,0,1.0
34.0443,-118.2698,6,2,1,0,1,0,0.5
34.0443,-118.2698,4,2,0,0,1,1,0.5273
33.8813,-118.4038,6,1,0,21,1,1,1.0
33.9863,-118.1408,3,2,0,14,0,0,1.0
34.0443,-118.2698,1,1,0,0,1,0,0.5
33.9033,-118.1278,7,3,0,20,1,1,1.0
34.0423,-118.2638,9,3,0,0,1,1,1.0
33.9473,-118.3748,0,1,0,14,1,0,1.0
34.0423,-118.1808,2,3,0,8,1,1,1.0
34.0443,-118.2698,8,1,1,0,0,0,0.5
33.8513,-118.3298,5,2,0,20,0,0,1.0
33.8403,-118.2618,10,4,1,20,1,0,1.0
33.9573,-118.4538,4,4,1,20,0,0,1.0
33.9903,-118.3448,1,4,1,9,1,1,1.0
34.0443,-118.3628,10,1,0,9,0,0,1.0
33.9023,-118.1398,1,1,0,19,0,0,1.0
34.0033,-118.1528,11,3,0,12,0,0,1.0
34.0243,-118.3828,2,1,0,11,1,1,1.0
34.0443,-118.2698,8,3,0,0,0,1,0.6604
34.0443,-118.2698,10,1,0,0,1,1,0.5641
33.9043,-118.4078,4,4,0,19,0,1,1.0
33.9763,-118.2388,10,3,0,7,1,0,1.0
34.0443,-118.2698,3,5,0,0,0,0,0.6667
34.0253,-118.2528,3,1,0,2,0,1,1.0
34.0083,-118.1618,5,3,0,11,0,0,1.0
34.0523,-118.1548,9,1,0,11,1,1,1.0
33.9193,-118.1538,2,4,0,17,1,1,1.0
34.0303,-118.2938,0,2,0,2,0,0,1.0
34.0003,-118.2688,5,3,0,4,0,1,1.0
33.8443,-118.2398,8,4,0,20,1,0,1.0
33.9563,-118.3288,3,2,0,10,0,0,1.0
34.0303,-118.3928,1,1,0,12,1,0,1.0
34.0443,-118.2698,6,4,0,0,1,1,0.7941
34.0183,-118.2778,11,2,0,2,0,1,1.0
33.8603,-118.3158,5,3,0,18,1,1,1.0
34.0443,-118.2698,7,3,0,0,0,1,0.7447
33.8773,-118.1458,4,3,0,20,0,0,1.0
33.9863,-118.1448,6,4,0,13,1,0,1.0
33.9193,-118.1598,4,3,0,16,1,0,1.0
34.0443,-118.2968,9,2,1,2,0,0,1.0
34.0243,-118.2948,5,3,0,3,1,1,1.0
33.9953,-118.2258,11,1,0,6,1,1,1.0
34.0443,-118.2698,2,3,0,0,1,1,0.6579
33.9093,-118.1118,11,1,0,20,1,0,1.0
33.9833,-118.2828,3,1,0,6,0,0,1.0
34.0293,-118.4328,0,1,0,16,0,0,1.0
34.0443,-118.2698,7,3,0,0,1,1,0.7447
33.9513,-118.0578,2,4,0,23,0,0,1.0
34.0443,-118.2698,5,1,0,0,0,1,0.5833
34.0413,-118.2928,10,3,0,2,0,0,1.0
33.9923,-118.3298,6,1,0,7,0,0,1.0
34.0323,-118.3048,2,3,0,3,0,1,1.0
34.0443,-118.2698,2,4,0,0,1,1,0.7188
34.0083,-118.3748,1,2,0,11,0,0,1.0
33.9063,-118.1708,9,3,0,16,0,0,1.0
33.8963,-118.1228,8,1,0,20,1,0,1.0
33.8713,-118.1518,11,1,0,20,1,0,1.0
33.9923,-118.4008,6,4,0,14,0,0,1.0
33.9673,-118.4408,0,1,0,18,0,1,1.0
34.0443,-118.2698,9,3,0,0,0,1,0.6207
33.8613,-118.3778,5,3,1,21,1,0,1.0
33.9193,-118.3328,1,1,0,13,0,0,1.0
33.9123,-118.3518,3,1,0,15,0,0,1.0
34.0443,-118.2698,10,3,0,0,1,1,0.625
33.9833,-118.2168,9,1,0,8,0,0,1.0
33.8903,-118.2038,0,3,0,16,1,1,1.0
33.9423,-118.1118,7,2,1,18,0,1,1.0
33.8873,-118.4038,11,1,0,20,0,1,1.0
34.0213,-118.0738,4,2,0,19,1,1,1.0
34.0373,-118.2678,10,3,0,0,0,1,1.0
34.0443,-118.2698,3,1,0,0,1,1,0.6863
33.9923,-118.4088,1,3,0,14,0,0,1.0
33.9523,-118.2258,5,4,0,10,0,0,1.0
34.0333,-118.1228,0,1,0,14,1,0,1.0
34.0463,-118.1968,4,2,0,7,0,0,1.0
33.9113,-118.2648,4,2,0,13,1,1,1.0
33.9213,-118.2388,7,1,0,12,0,1,1.0
33.9553,-118.0758,5,2,0,21,1,0,1.0
33.9443,-118.2358,9,3,0,10,0,1,1.0
34.0443,-118.2698,3,1,0,0,1,1,0.6863
33.9833,-118.4228,9,4,0,16,0,1,1.0
33.9323,-118.1948,5,4,0,13,0,0,1.0
33.8803,-118.3548,1,3,0,18,0,1,1.0
33.9923,-118.3298,2,4,0,7,0,1,1.0
34.0003,-118.0748,4,3,1,19,0,0,1.0
33.9473,-118.3678,0,1,0,13,1,0,1.0
34.0443,-118.2698,4,3,0,0,1,1,0.5882
33.8483,-118.2668,9,3,0,19,1,0,1.0
34.0443,-118.2698,8,1,0,0,0,1,0.587
34.0023,-118.2748,6,2,0,4,1,1,1.0
33.9303,-118.3548,5,2,0,14,0,1,1.0
33.9023,-118.1258,2,1,0,20,0,0,1.0
33.9523,-118.0928,9,3,0,19,0,1,1.0
34.0243,-118.2418,3,3,0,3,1,0,1.0
34.0473,-118.3748,1,5,0,10,1,0,1.0
34.0443,-118.2698,6,1,0,0,1,1,0.6765
33.9483,-118.4168,2,2,0,17,0,1,1.0
34.0443,-118.2698,5,3,0,0,1,1,0.6744
33.9913,-118.2668,2,3,0,5,1,0,1.0
34.0443,-118.2698,4,2,0,0,1,1,0.5273
34.0443,-118.2698,6,2,0,0,1,1,0.7647
34.0243,-118.1568,6,4,0,11,0,0,1.0
33.9723,-118.3318,5,4,0,9,0,1,1.0
33.8733,-118.3578,9,2,0,19,1,0,1.0
34.0443,-118.2698,7,4,1,0,0,1,0.8889
34.0363,-118.1988,6,1,0,7,0,1,1.0
34.0443,-118.2698,5,1,0,0,1,1,0.5833
34.0163,-118.3848,6,2,1,11,0,0,1.0
34.0443,-118.2698,1,4,0,0,0,1,0.6441
34.0163,-118.4448,0,1,0,17,0,1,1.0
33.9833,-118.4018,10,4,0,14,0,1,1.0
34.0273,-118.4208,7,1,1,15,1,0,1.0
34.0443,-118.2678,7,1,0,0,1,1,1.0
34.0473,-118.2638,6,1,0,0,1,1,1.0
34.0183,-118.3678,9,1,0,10,1,1,1.0
33.9753,-118.3368,7,3,0,9,1,1,1.0
34.0423,-118.2688,1,4,0,0,1,1,1.0
34.0443,-118.2698,1,2,0,0,0,1,0.6154
33.8713,-118.1708,0,4,0,19,0,1,1.0
34.0443,-118.2698,4,3,0,0,1,1,0.5882
33.9683,-118.4338,6,3,0,18,1,1,1.0
34.0443,-118.2698,5,3,0,0,1,1,0.6744
34.0443,-118.2698,10,1,0,0,1,1,0.5641
34.0383,-118.2768,0,3,0,0,0,1,1.0
34.0443,-118.2698,0,2,0,0,1,1,0.5323
34.0043,-118.1908,4,1,0,8,0,1,1.0
33.9093,-118.1148,6,1,0,20,0,0,1.0
34.0443,-118.2698,11,3,0,0,0,1,0.75
33.9683,-118.2728,9,2,0,7,0,1,1.0
33.9673,-118.1878,0,1,0,11,0,1,1.0
33.8983,-118.3628,0,1,1,17,1,0,1.0
34.0083,-118.1018,3,2,0,17,0,0,1.0
33.8303,-118.2108,0,3,0,22,1,0,1.0
33.9383,-118.3138,10,4,1,11,1,0,1.0
34.0193,-118.2738,0,1,0,2,1,1,1.0
34.0353,-118.0888,6,4,1,18,0,1,1.0
34.0213,-118.3318,8,3,0,6,0,1,1.0
33.8933,-118.2358,7,4,0,15,1,0,1.0
34.0343,-118.1268,11,3,0,14,0,1,1.0
33.8933,-118.1288,7,1,0,20,0,0,1.0
33.9093,-118.1188,10,1,0,20,0,0,1.0
33.9393,-118.1108,4,3,1,19,0,0,1.0
33.9553,-118.2828,5,2,0,8,0,0,1.0
33.8863,-118.1578,1,4,0,19,0,0,1.0
33.9383,-118.1678,1,3,0,14,0,1,1.0
34.0193,-118.1378,11,3,0,13,1,0,1.0
34.0573,-118.4358,9,2,0,16,1,1,1.0
34.0443,-118.2698,2,3,0,0,1,1,0.6579
33.9703,-118.2158,6,3,0,9,1,0,1.0
33.9673,-118.2798,0,1,1,7,1,1,1.0
34.0143,-118.2678,7,1,0,3,1,1,1.0
34.0683,-118.0988,2,2,1,17,0,1,1.0
34.0023,-118.3448,8,2,1,8,1,0,1.0
33.9173,-118.1378,6,1,0,18,1,0,1.0
34.0443,-118.2698,10,4,0,0,1,0,0.5714
34.0093,-118.3078,0,2,0,5,0,1,1.0
34.0243,-118.2728,7,2,0,2,1,1,1.0
33.9253,-118.1398,10,4,0,17,0,0,1.0
33.9993,-118.1108,10,3,0,16,0,0,1.0
33.9893,-118.1428,5,2,0,13,1,0,1.0
34.0493,-118.0938,0,2,0,17,0,0,1.0
34.0243,-118.2578,7,3,0,2,0,1,1.0
34.0443,-118.2698,7,1,0,0,0,1,0.5625
34.0143,-118.2928,4,1,0,3,0,0,1.0
33.9733,-118.2208,6,1,1,8,0,1,1.0
33.9163,-118.3498,11,4,0,15,0,0,1.0
33.9683,-118.2308,7,1,0,8,0,1,1.0
33.9393,-118.1368,10,1,0,16,0,1,1.0
34.0443,-118.2698,11,3,1,0,1,0,0.5
33.9593,-118.2708,10,1,1,8,0,1,1.0
34.0303,-118.4358,7,4,0,16,0,0,1.0
33.9563,-118.3678,10,3,1,13,0,0,1.0
34.0063,-118.3428,6,3,0,8,0,0,1.0
34.0443,-118.2698,4,1,1,0,1,1,0.5385
34.0443,-118.2718,9,3,1,0,1,1,0.5333
33.9323,-118.1678,5,4,0,15,1,0,1.0
33.8603,-118.3428,7,4,0,19,0,0,1.0
34.0423,-118.2768,1,4,0,0,1,0,1.0
33.9623,-118.2768,5,4,0,8,0,1,1.0
33.9893,-118.3288,9,4,1,8,0,1,1.0
34.0443,-118.2698,11,1,0,0,1,1,0.6667
34.0443,-118.2698,2,2,1,0,0,1,0.5714
33.9013,-118.1638,3,4,0,17,0,0,1.0
33.9623,-118.2638,9,1,0,8,0,1,1.0
34.0443,-118.2698,10,3,0,0,0,1,0.625
34.0213,-118.2728,5,4,0,2,1,1,1.0
33.9743,-118.2518,6,4,1,7,0,0,1.0
33.8943,-118.1238,3,3,0,20,0,1,1.0
33.9273,-118.2288,9,1,0,12,0,0,1.0
34.0443,-118.2698,0,3,0,0,0,1,0.5231
34.0073,-118.4408,10,1,0,17,1,0,1.0
34.0443,-118.2698,0,4,0,0,1,1,0.614
33.9013,-118.3818,2,4,0,18,0,0,1.0
34.0443,-118.2698,6,3,0,0,1,1,0.6852
34.0353,-118.2548,3,4,0,1,1,1,1.0
34.0443,-118.2698,10,3,0,0,1,1,0.625
33.9323,-118.1408,6,1,0,17,1,0,1.0
34.0443,-118.2418,5,1,0,2,0,1,1.0
34.0443,-118.2698,0,4,0,0,1,1,0.614
34.0293,-118.1398,4,2,0,13,0,0,1.0
33.9553,-118.2698,5,2,0,8,0,1,1.0
33.9813,-118.2688,7,2,0,6,1,0,1.0
34.0443,-118.2698,9,3,0,0,1,1,0.6207
34.0003,-118.2528,3,1,0,4,0,1,1.0
34.0143,-118.3158,0,2,0,5,0,1,1.0
33.8673,-118.3658,1,2,0,20,0,0,1.0
34.0193,-118.1088,10,3,0,16,1,0,1.0
34.0443,-118.2698,8,1,0,0,1,1,0.587
33.9913,-118.2188,6,4,0,7,0,1,1.0
